transaction_id,account_id,transaction_date,transaction_type,description,amount_minor,reference_id,utr_number,provenance
934a2c33-2b9f-43fd-bdcd-b15d6e3a1085,aa0a5b33-b8d5-4321-89d7-2c8e152d4037,2024-10-27,debit,REF/Srinivas and Sons,-3024413,,261691686485,original_csv
934ce256-ecc3-41c9-9382-627bf39be5e9,3783cb87-5ced-440a-8c40-2f490407c4d0,2026-05-17,debit,POS/UBER INDIA,-1184710,,,original_csv
93592b65-fc7a-4e2f-ae80-010bf55634e5,5313f3cf-12d6-498a-a1c1-aaa3e84b03e3,2024-09-22,credit,EMI/Hayre-Walia,1650694,I6661224,649841324265,original_csv
935fc63e-1297-4292-8d8b-9a0649983a7d,4f01cdef-441a-4ade-b157-d6eefa631a6d,2026-05-01,debit,REV/TATA MUTUAL FUND,-40711323,R1820590,153553323681,original_csv
936ddf2b-7c9a-4ea1-b908-0b4acbd1e6b0,1e335d27-d597-4e85-b697-6a72ea7bd5c9,2024-07-08,credit,REV/ZOMATO,1382185,I1897861,162535890164,original_csv
936f932c-153f-4ca3-ad1d-9aa2b632a619,633a5753-203a-41b2-8204-3253a159db2c,2026-06-25,debit,TFR/AXIS BANK CREDIT CARD,-45726846,N2260179,356683237819,original_csv
936fd940-bdfe-428b-8ec0-3bf7ab89e968,171a2a9f-6e25-4a3a-bf55-2af6f99031fc,2025-06-12,debit,DEP/HPCL,-4903882,U3195656,835411485109,original_csv
93713bcd-3c43-4efa-b70d-8eb555954c84,ed1d8db1-5d63-4ae9-b8a4-5a65c0332131,2024-08-13,credit,SAL/SWIGGY,1522050,S3001491,397404526053,original_csv
937a91ce-7818-4341-b252-4164ed2bde85,a5afafbe-8cc9-433f-89c6-e785250ac7fc,2024-11-16,credit,INT/ETMONEY MUTUAL FUND,18801841,T4197853,831604129099,original_csv
937cc668-b58a-4d3f-be74-18312d345520,4dab0f07-d027-4f33-ac66-2af14c87aa3c,2024-12-17,credit,EMI/IXIGO,304328,R3630307,,original_csv
937fa728-5ae3-41d4-ac0e-d373878d3051,52bbca6e-fb40-40c0-8746-2e2342d97fa0,2024-04-20,debit,"REV/Mutti, Tella and Barman",-47134187,U2498000,,original_csv
9381d731-1c5a-479d-9825-97e99bd082d9,3012a36d-d2f9-4e6e-ac31-944a65df300b,2026-05-21,debit,EMI/JIO INFCOMM,-19155418,,228664217270,original_csv
938f44d2-1db6-43de-b929-66b8237c4183,ac9e75c7-bbd6-4faa-9e03-1d9be9134a7f,2025-06-30,debit,UTIL/TNEB,-2144961,U1326319,,original_csv
938f56e6-966d-4ebf-9f93-8c3fc687d69f,dafccddf-8c09-49ce-8276-c568b01de307,2026-08-25,debit,INT/RELIANCE GENERAL,-46720086,N6226417,292711287913,original_csv
9390c8af-4b50-409f-93de-8827b9134d56,7e75a696-19fb-4d0e-a6ce-3879d0262ebd,2026-06-04,credit,INT/Nadig-Khalsa,10365601,U1817857,637949010959,original_csv
9395a51f-b80a-494c-849a-df03b1fa8c4e,e2143816-1996-4aff-8b92-523c36982d0e,2024-02-05,debit,REV/Khosla-Chakraborty,-4477323,N5815258,558691427407,original_csv
9396335a-80e9-421f-9465-4cfa77b0a640,4f01cdef-441a-4ade-b157-d6eefa631a6d,2024-08-16,credit,LOAN/MAKEMYTRIP,2131427,N6338734,877169966824,original_csv
939693fa-9de4-4e46-8638-cef5e8fce5a8,640ea955-beb7-41be-98e6-4380c6b41265,2025-07-21,debit,IMPS/SELECTION ELECTRONICS,-2471396,R1976478,,original_csv
9396dfe3-7f96-491b-b1c9-49f74efff0fa,df738101-4892-4d79-b7f1-e7fe1288fbec,2026-08-21,debit,WDL/ADANI ELECTRICITY,-11718488,S3819946,898620774772,original_csv
939a5ace-fc5c-4f74-97f3-ac5722c033cb,ed1d8db1-5d63-4ae9-b8a4-5a65c0332131,2026-07-15,debit,EMI/Kashyap PLC,-43761237,T7574350,187221907442,original_csv
939d22da-5730-43a6-831d-3f7b40e1ed4d,28174451-2e11-4845-8f93-15aea2e47dcd,2025-05-26,credit,NEFT/BESCOM,46148,S2647333,647395047220,original_csv
939e49cd-e00d-48e6-a0fe-8676cd08d1bd,1ab9288b-e828-44d7-974c-a97be12e30ae,2025-02-15,debit,"INT/Barad, Sastry and Varughese",-4599314,T1758781,341139982513,original_csv
93a1dc8b-5eaa-4133-8eea-1b005335d3ff,bb6edffa-6151-40fc-b400-99fe8fcc55b7,2024-12-18,credit,INT/PAYU,3955763,N5785237,,original_csv
93a2ec67-10fd-44c7-8e4c-e71f5d6c6c41,dec1a6d7-1617-4c50-b1fc-8d310ad9235d,2025-05-08,credit,REV/LIC OF INDIA,1584503,I1110845,343328991340,original_csv
93a7760b-2ecd-4ef8-893d-4e8cf6659eaa,2a5693d5-2818-4c65-b4c9-5ce557f813d8,2025-02-11,credit,TFR/BPCL,33061351,T1113000,525599933090,original_csv
93a78659-8414-4769-a7db-fdffbab4a698,93c65463-aebf-4671-bee8-307b1dbbc953,2026-05-22,credit,REV/Ranganathan Inc,3933776,T8751484,187440580235,original_csv
93a8ed70-eeaf-44f1-9cf2-b3fe1bead5e0,2e6e8aad-1bc7-4276-a6d8-76a1d3844a8b,2024-11-03,credit,UPI/IXIGO,3923280,N5433675,,original_csv
93ac6efe-11fe-4d1b-b155-9a5da2cae405,37dee93e-9f2a-43a7-a4a2-f52fdfacf5ef,2025-05-06,credit,POS/Kakar PLC,23385455,R8795253,543530332967,original_csv
93ae2587-00a5-4024-9a05-2ba2225dd9f5,8f48b1f4-16ff-4992-ab98-51dee7a6db1b,2024-02-12,debit,REV/BAJAJ ALLIANZ,-4769898,R7577256,184091270632,original_csv
93b4d8a7-a11e-4bb4-af67-5078c74f6f54,bdf764a7-6434-4e31-ad34-1949707f34f5,2026-03-27,debit,LOAN/KSEB,-4943093,S2284873,662539296984,original_csv
93b6eb16-621e-417b-bf5e-540899abc368,b860fd19-e0ab-48ac-a475-5c0ad4f5b278,2025-10-07,credit,REF/HP GAS,23925210,I9261455,,original_csv
93bb8e78-8bcf-4467-8b9e-4f6d58a31029,89e76b78-e998-4047-9380-0cf71bcdba2a,2026-05-04,debit,UPI/PETROL PUMP,-3049672,U7858365,237794491180,original_csv
93be021d-5940-4579-b81f-611ec0e5293b,193cb1f1-08a6-4b3c-9b9b-488da220c17b,2024-04-09,debit,EMI/BSES RAJDHANI,-28764101,R9829656,,original_csv
93be4b5b-4141-4245-afba-9598e52beb84,c623560a-87cd-4568-9231-e49780efef5c,2024-05-27,credit,FT/RELIANCE FRESH,199547,S2645970,951068160728,original_csv
93c46868-6e2d-4865-8769-42c7da38e48b,326d5f47-ad5d-4c6c-970e-7c1d33aed860,2025-10-21,credit,IMPS/HELIOUS MUTUAL FUND,20361305,I1178413,,original_csv
93c4c017-8cb1-4fc8-8373-01a1b767674a,f17898cd-a600-449e-b5cd-338e25e98261,2024-01-12,debit,DEP/Lall PLC,-379043192,T7718184,968932156703,original_csv
93c8bdae-47a2-4f38-acbb-a90fe024bba7,ad33f5e0-2377-47bb-a797-25ec45979408,2024-08-05,credit,WDL/PAYTM,118631,I5389688,682459938522,original_csv
93cb83c1-eb2f-43fd-9892-65f933c3b241,49eaa4b6-a74e-4b2d-8876-11bbfc10ad81,2025-07-01,credit,REV/IRCTC,13405138,U1764227,903835900407,original_csv
93d4ec0e-7720-485c-9414-c15da423d764,11458d61-ddd7-4656-acad-0e1f2b45707e,2025-06-22,debit,INT/BSES RAJDHANI,-18942995,T3649446,397396612077,original_csv
93dcf1eb-68ca-440d-966f-8d27be8376b9,08da77ea-dd4a-4261-b54e-9b53bdeb8935,2025-07-11,credit,INT/MAHINDRA MANULIFE,3328008,I7391463,,original_csv
93e08baa-1307-4f64-a679-d77df4d29b0c,5e0e0e25-1345-469e-ab4a-12b5a854403a,2025-01-30,debit,NEFT/ICICI LOMBARD,-41769948,T8728454,584564637192,original_csv
93e49a53-33f3-49dd-b037-feeff3e54452,b457edf0-110b-4c81-9e97-6ce1a9dd5fc4,2025-06-07,credit,DEP/IFFCO TOKIO,95872837,N2173563,,original_csv
93e9ae2a-1a2b-4aab-a515-4e95b6c5a6da,d57c11fe-b54d-4c2b-b3bb-b3c17780f0f3,2025-06-04,credit,RTGS/CCAVENUE,209212,U5347231,328908518385,original_csv
93f0b011-04e2-4cdd-bf14-5603fa46aaa7,9f90e24f-45e0-41d2-bc9d-204b6b347ff5,2026-07-11,debit,INT/SBI LIFE,-3402569,,,original_csv
93f130f5-df8b-4016-9b20-7acd3455c2f0,c8299ca1-c9cc-4a56-994c-204e0872dc92,2025-01-02,debit,WDL/Parmar-Purohit,-1410715,S7892633,966342971377,original_csv
93f66862-51b5-46cc-871b-471dfdf03ff9,9b43cf17-03c1-4c26-96be-fecbaa734f80,2024-04-13,credit,REV/FRANKLIN TEMPLETON,19795898,I3404538,786412295400,original_csv
93fc8c77-24e8-40d8-8080-7629205f609c,e044f68e-cc13-455d-aa92-bf70b026b3af,2026-03-07,credit,LOAN/SPENCER'S RETAIL,2684760,U2872256,,original_csv
93fe3f42-6174-4d3f-ab0c-4119e5616dae,f7ac37b1-f740-4edf-bddd-b613413a6d8e,2025-08-24,credit,CHQ/CASHFREE,1280544,S9077959,646337716348,original_csv
93fefbdc-e0ab-4430-a5e0-57b40dab3adb,f497c5bc-81d0-4b5e-a8f3-6b4666f0b010,2024-01-17,debit,FT/MIRAE ASSET,-1271530,I8019748,,original_csv
93fffb1c-b38b-4434-81b9-352f388d034e,c48ca828-9cc2-4e4c-bfc3-f9b5c2500405,2026-06-20,credit,POS/AXIS BANK CREDIT CARD,41542629,U3035554,426522596697,original_csv
9400583c-7867-4713-841c-7d87af3792f2,3335b861-7a2d-484e-bec7-ed93a97f9eb5,2025-07-13,debit,UPI/BPCL,-3157635,R8518038,192057658634,original_csv
94028142-e3d7-4212-ae82-5c5344b3d741,2c851aa3-4abb-4ed4-a3c2-17ee69d718ea,2024-06-13,debit,SAL/DMART,-25338848,N1863287,272269154882,original_csv
9405ba6c-2f19-4372-a60a-d443de643bc0,d4c13d70-1ede-4364-aaf9-6a30d76edb56,2025-04-28,credit,DEP/INDANE GAS,2645272,I3288327,287691251562,original_csv
9406e355-e56c-451c-9895-96d98d1b15ef,646d1b4c-fa18-48c0-908b-68627c1b63e9,2024-02-12,debit,IMPS/RELIANCE GENERAL,-3425381,N7753455,951423613998,original_csv
9409c744-0961-41a9-b556-cc85d70d161e,df01a968-d85b-4cdf-b62f-ef94cfcf9dac,2024-01-12,debit,INT/ADITYA BIRLA SUN LIFE,-37118346,R8506121,933358462653,original_csv
940cb197-4c01-4366-9f9b-6ace235c8022,bc862719-3aec-4993-a88d-3179cc6b096b,2024-08-03,debit,RTGS/ADANI ELECTRICITY,-562407,U1708724,166970584323,original_csv
9414b4c6-038d-4e1f-b58b-52d052fffb15,e421d29d-0fff-4991-9421-1dbb2738e0aa,2025-11-17,debit,UPI/Sehgal Inc,-1286372,U6560468,,original_csv
941575ae-dbfc-49bb-b8f3-4de06504f2a1,e0c373a1-0e02-4b68-9a39-c41977fdae01,2024-03-25,debit,UTIL/MORE SUPERMARKET,-44385903,S7667352,,original_csv
9415a529-a1af-4887-9b77-16aa9314d5ac,911a3462-0ddd-4f83-a16d-4efa660ceff9,2025-12-19,debit,FT/Sastry PLC,-581605,S9031143,,original_csv
94190492-6189-4eca-9229-5c47861f1a65,d23d3e9b-8f43-4a10-990c-6ce1fc33af37,2024-06-24,debit,RTGS/UBER INDIA,-4544652,T6050360,376562423680,original_csv
94245071-eac2-4d10-9d23-01fd65daecd7,930a0423-9d44-434b-9537-d71b891b6118,2024-09-13,debit,POS/SPENCER'S RETAIL,-30783898,T8911285,779898344399,original_csv
94248866-6df3-4ad4-ac4f-8a311c321fe0,a85adc0c-4fd5-4f21-b866-e2b283360df9,2024-09-17,credit,CHQ/INDANE GAS,3712378,I4814475,649216444740,original_csv
942489d4-a6a2-4ea0-b309-cf17f9c62222,294f1e50-64d8-4df0-8db3-d196d66f69aa,2025-10-25,credit,UPI/TATA AIA,4277044,,,original_csv
9426d7ac-9589-4af7-aa9a-3e3c778f5a12,b9e4ed8c-bc2d-4200-be9c-7decc8a55915,2024-03-28,credit,REV/Keer and Sons,6476214,N2186467,384929415675,original_csv
942970c6-3cad-4cbf-8151-bd9fc2efc0d7,be2c9747-336f-4a04-a9b6-646292a4cefa,2025-05-16,debit,DEP/QUANT MUTUAL FUND,-2351417,U2608478,,original_csv
9431f87d-9aa5-4f5e-b172-d2d0dd8c55dd,8692da73-d7ca-492b-8549-3627ac4fa947,2025-07-17,debit,SAL/BHARAT GAS,-932181,N4521620,497809017519,original_csv
9433de1e-9c5f-42d2-91f0-871a34662d8b,91524a66-aee2-4fbb-837c-ea9afb375367,2025-09-23,debit,EMI/L&T MUTUAL FUND,-422868,I7189510,,original_csv
94354947-09cf-4e2f-9e46-b6f3bc607768,e3408600-a59b-4789-8789-97460e4557c9,2025-07-21,debit,INT/SBI CARD,-2862045,I8611898,145717400535,original_csv
94419754-4492-424a-b9fe-c65534ef97ea,4cc93d65-f808-4292-b1dd-70a91ea19cb1,2025-11-22,debit,"SAL/Lall, Subramaniam and Om",-47751619,T9073449,954362726732,original_csv
94442b8a-e582-4a7a-89f8-2869db62f15d,3012a36d-d2f9-4e6e-ac31-944a65df300b,2026-04-12,credit,"POS/Ghosh, Sani and Ray",3054120,I3689355,612966291943,original_csv
9445a483-127e-4ba4-a24c-b63a9829aeae,900a43ae-c5a8-4f7a-b459-f7029fd04462,2025-07-24,credit,IMPS/RELIANCE DIGITAL RETAIL LTD,1731255,S1287091,410502457296,original_csv
9446fc61-1bfa-430f-a117-97b993f66694,e421d29d-0fff-4991-9421-1dbb2738e0aa,2025-08-23,credit,CHG/TATA MUTUAL FUND,3824459,R7487260,171934613222,original_csv
94493eab-a6e1-4766-abb0-0fa66a41352e,222470a2-34c8-4e40-8918-6e8342d2a014,2025-12-06,debit,UPI/Majumdar-Bhasin,-43263,I5525823,734293411065,original_csv
944a3610-a7ed-42b3-a322-0211868c69a5,0c090e51-e8a3-4638-bb3d-b43248618326,2025-12-13,credit,UPI/SUNDARAM MUTUAL FUND,4393458,N5567595,811993780089,original_csv
944cf80a-3653-4090-923f-077ab5b0b1b7,f7ac37b1-f740-4edf-bddd-b613413a6d8e,2024-04-14,credit,UPI/Lanka LLC,2756663,N4308598,141110615626,original_csv
944deaef-1c60-4f4a-8fd7-313c9dca412a,d5928cb9-7db1-4a5c-97b6-0472efa43308,2026-03-22,credit,"ATM/Khosla, Mody and Roy",1858378,,,original_csv
944fcc43-cd7d-434e-847a-a3b21313080b,fd6c5b52-ac63-497a-93a0-07c77371016c,2026-06-19,debit,DEP/NAVI MUTUAL FUND,-1715325,I6520999,767591008181,original_csv
945aef5b-af16-4b91-9b3a-8179f4d6112d,62cba7af-208d-4cc8-9e08-80972d44c993,2024-07-04,credit,TFR/MAKEMYTRIP,731356,I6142212,678833406807,original_csv
945e38e0-4f1b-43f7-8302-92c24119e635,f717203b-9412-496a-a238-94da7af16031,2026-02-22,debit,CHG/AXIS MUTUAL FUND,-22898119,T2090571,,original_csv
9460915b-a885-4894-8787-fbe63e712bbd,f19f2bea-d411-4a51-a885-e80d6fbc8655,2024-04-17,debit,"FT/Korpal, Sur and Mittal",-5098,U9659400,562470470641,original_csv
9460ca2d-4a48-44fd-89d2-ec7ce68ab102,c70711fc-371d-4710-a1ed-1fcfab20d48d,2026-02-26,credit,ATM/HPCL,722767,S3526209,639491407563,original_csv
946aab98-e040-4f83-aa13-d3dd775996e2,c17d39c2-d3f1-4ed7-b5d2-b7c3871e3784,2025-01-08,debit,"UPI/Warrior, Rajan and Tiwari",-2232341,I6415415,699416133272,original_csv
946e81b8-5eb6-43ad-9980-f8d66580c9b6,59e5966d-aefe-4799-9a9a-5e967867d132,2025-08-26,credit,DEP/ICICI BANK CREDIT CARD,1814305,S1383926,336787795574,original_csv
947132b0-2049-4ac4-bf1c-d4e6a73df8b4,a438dc73-db23-4a56-8b7e-3e2b34382d0d,2026-07-28,debit,POS/ZERODHA MUTUAL FUND,-4570256,N3742442,922300729944,original_csv
947488b1-69de-4d01-8495-fe25c93a884c,64765f6c-95f9-4038-be95-d0734396e375,2025-11-18,credit,FT/TATA AIG,3833364,,106322586197,original_csv
9474e98a-87dc-438c-ac6a-221048262df5,e421d29d-0fff-4991-9421-1dbb2738e0aa,2024-02-04,credit,"ATM/Pau, Ramesh and Char",25020431,N8958694,381127958770,original_csv
947662fc-8865-443f-818a-aa9a0d0bc45b,bb9ad8d2-dc40-4297-a1fe-862ffd4b89f9,2024-08-09,debit,SAL/Chandra-Patil,-7198391,U7951398,784621959549,original_csv
9477d100-34df-4588-9bab-9fbb92dd04b6,3f04d26f-6499-4046-93c0-c1ffee90532e,2024-09-14,debit,FT/AXIS BANK CREDIT CARD,-3553205,N7795435,697481286466,original_csv
9482b17f-b639-4619-93e8-3831eda9977e,a6d06594-2aec-4dbb-8d25-a980a46a40b3,2026-08-14,debit,"RET/Bali, Suri and Merchant",-984368,S8860452,165587830149,original_csv
94847720-9e72-480f-b944-db9164a9f798,2a5a706f-ff6b-4463-ad39-0c567efb20f5,2024-03-28,credit,"REF/Grover, Mane and Roy",3106637,I8225127,185284385985,original_csv
9487f760-f084-4d9a-9fb0-d94f2156fe4f,eb5d043c-4a63-42e6-8579-63ba00d26958,2025-09-15,credit,IMPS/AXIS MUTUAL FUND,1604166,S4969076,161148072033,original_csv
948f5d21-0ecb-4483-8a45-2b20670189a3,da168b60-cba1-4c6e-bbbd-18dbff81046f,2024-07-23,debit,ATM/ORIENTAL INSURANCE,-1315468,T3059423,276851871792,original_csv
94927535-a512-40da-aeb9-b140f738d281,9a9b88a3-3900-4c30-bdd6-a3b6609f05ba,2026-01-23,debit,WDL/BILLDESK,-1746346,N4043705,664745471717,original_csv
94931cce-e37a-4947-931d-0f5fe124d71c,d13c023a-c1bc-4d14-85c4-9185fb305a5e,2025-02-25,debit,CHQ/Dass PLC,-13223825,U4339998,610151230885,original_csv
9496843f-e7cf-4779-a057-dedb2fc4dcf2,4ee127f2-d142-4781-a51a-51f976eba819,2026-03-17,debit,CHQ/GOIBIBO,-34901322,,714369611123,original_csv
9497e56d-97f7-4dd8-8e02-4f085dfff6a5,2440573f-8fed-449b-aeb7-8ff0ec743453,2026-05-15,credit,CHQ/TATA AIG,45164608,N3724326,115804060567,original_csv
949e26ce-a5c1-40b9-bc30-7415ff8e3fb1,046d42da-374d-4c1f-bd36-244170f282d7,2025-08-11,credit,CHQ/SPENCER'S RETAIL,1145350,R1054076,777780221078,original_csv
94a512f5-9bca-4194-bc20-5590d0c84b02,1a7b8cc5-cb06-4edb-924a-f95f42742f14,2025-08-24,credit,CHQ/TATA POWER,4476424,I3558488,468934019878,original_csv
94a54f0c-6ffb-4896-827b-be1d7682ec70,8bdf7847-fc58-484b-b882-d0ddc337ba71,2026-09-03,debit,CHG/Bedi-Shetty,-41127469,R6870957,282282445712,original_csv
94aebde3-7669-4e09-a748-7dc934835680,4652d922-bc2d-4d26-bfd0-ee417a48cb12,2025-11-29,credit,"ATM/Nagy, Banerjee and Kanda",44012305,R6780083,700484776837,original_csv
94b0497a-38f1-4a42-8d3e-7be086fd1e60,9b43cf17-03c1-4c26-96be-fecbaa734f80,2025-03-23,debit,CHQ/UNITED INDIA INSURANCE,-1886321,S4102371,,original_csv
94b1edef-13dc-4d46-b54c-582019906c1e,3bf2e67b-2cc3-4059-87b2-e59c74511e31,2026-02-01,debit,ATM/RAZORPAY,-2402916,U6834512,602058837606,original_csv
94b26503-9134-41f3-96fe-eb4a401f6e46,63e787fe-d183-4718-af91-b698717858e9,2026-05-06,debit,TFR/HDFC LIFE,-39512821,N8190417,,original_csv
94b41372-fa0c-46db-ba52-35e65c4c6b98,40f14dc5-a1a3-4c49-b6e8-a2e4250f7ef5,2024-06-07,credit,UTIL/QUANT MUTUAL FUND,2688401,N4554747,611448207311,original_csv
94ba9a46-b7c3-467b-8510-90ddac6e7570,a8159276-30df-443c-8cb5-4cc4397551f2,2025-04-01,debit,FT/ADANI ELECTRICITY,-2767974,N3134596,208931730806,original_csv
94bd9adb-528b-42dd-ad64-903a4510c072,981f68a5-0e4b-4a99-9569-f4bc296f7b31,2024-09-17,debit,TFR/HDFC BANK CREDIT CARD,-4550264,I6362821,,original_csv
94be783a-cd0a-4444-a2cf-7edc2007dac0,db47513c-c872-4587-99cc-54b4aa9b05bb,2026-07-24,debit,INT/Bhalla-Chaudry,-2158646,U7135931,570777753274,original_csv
94c0f0db-2ae5-4921-9f42-8dbf0031687c,fbe3ea32-3707-4db3-a7bd-b7781114c747,2025-09-17,debit,RTGS/VODAFONE IDEA,-1499646,I4629658,431565819497,original_csv
94c11f75-555b-429f-ad57-56cfbfef2f08,3f3ba940-4192-4fa8-b520-77771a85c4b4,2025-03-26,debit,INT/CCAVENUE,-4771004,S9716682,815150400101,original_csv
94c5d9bf-d3a7-4385-9ea4-5396017e09c8,cf2663b0-5ac1-4589-ac30-6fe975ddd431,2025-03-31,debit,SAL/SUNDARAM MUTUAL FUND,-1131067,R6982983,734347939416,original_csv
94d08cd7-3bbb-4ca3-99b7-9a314039751d,46caa127-6326-4d6b-a238-f039889896e1,2024-05-19,credit,REV/VODAFONE IDEA,927816,T5379463,173904306012,original_csv
94d174a8-a215-5e4e-8b57-0db716bf3470,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-08-15,debit,SYNTHETIC/INSTALLMENT-2,-600000,SYN-INSTALLMENT-2,SYNUTR-INSTALLMENT-2,synthetic_extension_v1
94d352d0-762b-40a5-a76f-ba54e6129226,1fa3fa72-ccf2-4954-b861-55b98a6f7aa3,2025-07-16,credit,NEFT/Hegde and Sons,14824711,T8193857,901988042907,original_csv
94db5809-14c5-41d9-9845-9d603c4a29d6,d6887b27-5224-4cd4-8cd6-8c066a7c8ff1,2025-06-17,credit,DEP/BSES RAJDHANI,7464192,N8411428,,original_csv
94dc8297-6fd0-4086-a07c-248357441ef8,409b93af-80d2-4949-854f-b47f4123183b,2026-04-04,debit,FT/L&T MUTUAL FUND,-4991883,U2228326,,original_csv
94deeec9-c52f-4b19-8f09-3025cc9349ad,2b11957c-6f6b-437c-8fa0-51c43e5653a2,2025-11-20,debit,UTIL/ICICI LOMBARD,-620897,I1973648,627947786143,original_csv
94e779c4-7d39-4993-a9d3-829a256ec9d2,80e27ef3-585a-47f2-aa20-b51a00948b43,2026-02-01,debit,IMPS/YATRA,-22239034,N5697577,,original_csv
94ea5327-28ee-4994-977f-a6dcdf10710c,a6d476e5-bb77-4acf-afc3-7b5eb301930b,2024-03-17,debit,UTIL/GOOGLE PAY,-1756471,U6879333,,original_csv
94ec3526-6458-44ee-8abc-5f097caa1a36,a4dc4aa1-fec0-4daf-8937-bb46caa6793f,2026-04-22,debit,IMPS/UNITED INDIA INSURANCE,-4754589,N9256300,418245446571,original_csv
94f1c414-3b03-44bd-8464-5ff579b34d50,2a7eaf35-81b4-4d92-81c8-e97bcc39fb1a,2026-04-18,debit,FT/SBI LIFE,-3712977,T8566524,877067517624,original_csv
94f363de-283d-46de-9302-5c5e747b009e,71e6f3d1-62c6-4426-90d1-fa69e0a711cd,2026-02-26,debit,FT/CASHFREE,-3546803,N5056165,147893446143,original_csv
94f84e89-8d2f-46b4-aa14-e971b6924355,d41e8693-3617-44e1-8ad7-49b5d5101659,2024-02-27,debit,IMPS/Dhaliwal-Swaminathan,-42024174,T1641889,,original_csv
94ff64cb-0ae0-4089-b9aa-f7285454ae9d,77e2791e-ff3f-4983-ac05-688cd9a55858,2024-01-29,debit,TFR/IFFCO TOKIO,-181299,S4423411,,original_csv
950431c5-0440-47bd-914b-1acc13fefae3,6777b548-8f67-4874-9046-03a55364b9fa,2025-04-09,credit,INT/IRCTC,3012717,I7087321,,original_csv
95086389-4b45-4af7-96b9-88ebb24a8630,277e4335-2303-43eb-b143-3a966c7cd19e,2024-02-23,debit,DEP/HPCL,-100974,R3307163,539288394182,original_csv
950c86d2-a526-43eb-b7e0-41ffeb6a1089,3ee9a0ed-a264-4441-9a4a-f0b248dbc92e,2024-08-02,debit,RTGS/ADITYA BIRLA SUN LIFE,-18482656,,708349730548,original_csv
950f6e42-816e-4816-9e62-1f6d4b6d82a3,5971ed53-12c5-46a2-8365-bdec226b1a9f,2024-06-27,credit,RET/Sahni LLC,539802,I5627618,470192002946,original_csv
95106d26-48d5-4fe1-ad2e-e4754895441c,6d96833a-fc74-40e4-8098-dd344b23843d,2025-12-28,credit,POS/OLA CABS,4832989,U3700345,258494946391,original_csv
9513e160-9fdf-449e-b0c9-ae878a4986d8,646d1b4c-fa18-48c0-908b-68627c1b63e9,2025-09-22,debit,EMI/BHIM UPI,-1736635,S9141808,138125996970,original_csv
95143bf5-61f5-4c5e-843a-d49c6963ee71,6022d73d-57e4-4e18-8ea8-fb9a60378fc3,2025-02-23,credit,POS/ZOMATO,1620790,U4346429,440241813933,original_csv
9514be4c-ad21-4260-aca6-a4be440faa82,8e9df644-0aa6-4d41-a6c1-d1e39bffccf0,2025-06-17,credit,ATM/CASHFREE,2717548,R9441140,,original_csv
95150d38-c520-42ff-b458-441ba5aefd81,80083014-df30-4687-820e-ad759f7fee2f,2024-11-16,debit,DEP/NATIONAL INSURANCE,-3357811,S5250885,692176140782,original_csv
951679ab-935d-47a7-91c3-e96a8769dd8a,1237b709-5e98-42e7-b33c-5ad1587c55db,2024-02-20,debit,EMI/FRANKLIN TEMPLETON,-1925350,U7332837,179044765326,original_csv
951791b8-70d4-47d7-abcf-cf1c75f97417,85a5272e-8741-48a0-b6c7-ea10a0a8f624,2024-04-25,debit,NEFT/MIRAE ASSET,-5440599,R4118286,223810867056,original_csv
9517c588-8b2d-4e7e-93c7-fd675c34be3e,f497c5bc-81d0-4b5e-a8f3-6b4666f0b010,2024-12-28,debit,"UTIL/Dara, Nagi and Rama",-3475733,S4971939,,original_csv
9518fac9-aae3-46d3-9be5-9cf7368d9bab,2b11957c-6f6b-437c-8fa0-51c43e5653a2,2026-07-10,debit,"RET/Keer, Pillai and Kapoor",-1591976,U9817469,641156668237,original_csv
951fa7ff-6d05-4621-92f9-cd95d81cada7,ba0ebf17-0bf5-473b-8aac-ea30098ee733,2025-04-14,debit,FT/BHARAT GAS,-4848992,R2592108,895918824382,original_csv
95232197-0474-430d-afc2-e2a5609eb41a,e51b788f-0abb-4f72-8605-75b8fca204a3,2026-04-26,credit,IMPS/BPCL,1521696,I7803784,,original_csv
952851a9-41c9-4b84-9098-0e306689d053,413440ab-96e7-4a6a-b174-8ff78da30312,2026-01-23,credit,CHQ/NEW INDIA ASSURANCE,4921952,N6367073,226191484875,original_csv
952d32f8-ab15-4bc7-899a-2f333f739ed4,b60d8b54-96ff-4cff-9b87-1df0f461ccdb,2024-12-20,debit,INT/UTI MUTUAL FUND,-11932595,T1539575,840823241422,original_csv
952d469c-2a8e-42fc-aa0c-662c1af85acb,5e0e0e25-1345-469e-ab4a-12b5a854403a,2024-12-21,debit,SAL/AMAZON INDIA,-1566366,I7321624,,original_csv
9536f889-875c-40a5-9f48-56e4ba424a15,d0ad87ed-cb0c-4440-90cc-698d766775fb,2024-08-08,credit,LOAN/NAVI MUTUAL FUND,35855809,S1442629,289994911252,original_csv
9538d850-f9e3-4345-a906-a768754cd381,bf37f326-0714-4313-a4b4-553f1b0227aa,2024-02-10,credit,RET/TATA AIG,4929548,I8019815,449674165986,original_csv
9538eb16-e864-4b26-a23d-5f57217342b4,5fe33445-794c-4dd6-ba39-45d634640dcc,2025-11-03,debit,"FT/Madan, Borra and Rai",-16409519,T9338989,336262331615,original_csv
