reconciliation_id,transaction_id,status,reconciled_date
REC004555,TXN004555,reconciled,2026-02-24
REC004556,TXN004556,reconciled,2025-11-10
REC004557,TXN004557,reconciled,2026-02-25
REC004558,TXN004558,reconciled,2026-01-11
REC004559,TXN004559,reconciled,2026-03-25
REC004560,TXN004560,unreconciled,
REC004561,TXN004561,reconciled,2025-10-27
REC004562,TXN004562,reconciled,2026-01-10
REC004563,TXN004563,reconciled,2026-07-28
REC004564,TXN004564,reconciled,2025-09-08
REC004565,TXN004565,pending,
REC004566,TXN004566,reconciled,2026-05-09
REC004567,TXN004567,unreconciled,
REC004568,TXN004568,unreconciled,
REC004569,TXN004569,reconciled,2026-02-23
REC004570,TXN004570,unreconciled,
REC004571,TXN004571,reconciled,2026-04-30
REC004572,TXN004572,reconciled,2025-10-25
REC004573,TXN004573,reconciled,2026-02-22
REC004574,TXN004574,reconciled,2026-06-02
REC004575,TXN004575,pending,
REC004576,TXN004576,reconciled,2025-10-04
REC004577,TXN004577,reconciled,2026-06-22
REC004578,TXN004578,pending,
REC004579,TXN004579,pending,
REC004580,TXN004580,reconciled,2026-03-11
REC004581,TXN004581,reconciled,2025-11-17
REC004582,TXN004582,reconciled,2026-03-22
REC004583,TXN004583,reconciled,2026-07-11
REC004584,TXN004584,reconciled,2025-10-07
REC004585,TXN004585,unreconciled,
REC004586,TXN004586,reconciled,2026-01-01
REC004587,TXN004587,reconciled,2026-06-17
REC004588,TXN004588,reconciled,2025-11-14
REC004589,TXN004589,reconciled,2026-09-01
REC004590,TXN004590,reconciled,2025-09-22
REC004591,TXN004591,pending,
REC004592,TXN004592,reconciled,2026-03-11
REC004593,TXN004593,pending,
REC004594,TXN004594,reconciled,2025-09-27
REC004595,TXN004595,pending,
REC004596,TXN004596,reconciled,2026-01-12
REC004597,TXN004597,reconciled,2025-10-04
REC004598,TXN004598,reconciled,2026-07-18
REC004599,TXN004599,reconciled,2026-07-03
REC004600,TXN004600,reconciled,2025-08-31
REC004601,TXN004601,reconciled,2026-02-27
REC004602,TXN004602,reconciled,2025-11-02
REC004603,TXN004603,unreconciled,
REC004604,TXN004604,pending,
REC004605,TXN004605,reconciled,2025-12-12
REC004606,TXN004606,unreconciled,
REC004607,TXN004607,reconciled,2026-05-02
REC004608,TXN004608,reconciled,2025-08-24
REC004609,TXN004609,pending,
REC004610,TXN004610,reconciled,2025-09-20
REC004611,TXN004611,reconciled,2026-08-20
REC004612,TXN004612,reconciled,2026-02-05
REC004613,TXN004613,unreconciled,
REC004614,TXN004614,reconciled,2026-02-01
REC004615,TXN004615,reconciled,2025-12-14
REC004616,TXN004616,pending,
REC004617,TXN004617,reconciled,2025-08-20
REC004618,TXN004618,pending,
REC004619,TXN004619,reconciled,2026-05-31
REC004620,TXN004620,reconciled,2026-08-08
REC004621,TXN004621,reconciled,2026-06-27
REC004622,TXN004622,reconciled,2026-08-27
REC004623,TXN004623,unreconciled,
REC004624,TXN004624,reconciled,2026-08-14
REC004625,TXN004625,reconciled,2026-04-18
REC004626,TXN004626,reconciled,2025-09-02
REC004627,TXN004627,reconciled,2026-04-19
REC004628,TXN004628,reconciled,2026-01-24
REC004629,TXN004629,reconciled,2026-03-22
REC004630,TXN004630,unreconciled,
REC004631,TXN004631,pending,
REC004632,TXN004632,reconciled,2026-08-15
REC004633,TXN004633,unreconciled,
REC004634,TXN004634,reconciled,2026-04-11
REC004635,TXN004635,reconciled,2026-08-08
REC004636,TXN004636,unreconciled,
REC004637,TXN004637,reconciled,2026-08-27
REC004638,TXN004638,reconciled,2026-05-10
REC004639,TXN004639,reconciled,2026-03-15
REC004640,TXN004640,reconciled,2025-11-02
REC004641,TXN004641,pending,
REC004642,TXN004642,unreconciled,
REC004643,TXN004643,reconciled,2026-06-13
REC004644,TXN004644,reconciled,2026-06-25
REC004645,TXN004645,unreconciled,
REC004646,TXN004646,reconciled,2026-03-31
REC004647,TXN004647,reconciled,2025-12-01
REC004648,TXN004648,reconciled,2026-07-04
REC004649,TXN004649,reconciled,2025-11-04
REC004650,TXN004650,pending,
REC004651,TXN004651,unreconciled,
REC004652,TXN004652,reconciled,2025-10-03
REC004653,TXN004653,reconciled,2026-08-06
REC004654,TXN004654,reconciled,2026-04-20
REC004655,TXN004655,reconciled,2026-07-01
REC004656,TXN004656,reconciled,2026-08-25
REC004657,TXN004657,reconciled,2026-06-24
REC004658,TXN004658,pending,
REC004659,TXN004659,reconciled,2026-07-25
REC004660,TXN004660,reconciled,2026-07-01
REC004661,TXN004661,pending,
REC004662,TXN004662,reconciled,2026-03-10
REC004663,TXN004663,unreconciled,
REC004664,TXN004664,pending,
REC004665,TXN004665,reconciled,2026-07-06
REC004666,TXN004666,reconciled,2025-08-28
REC004667,TXN004667,reconciled,2025-11-06
REC004668,TXN004668,reconciled,2026-03-11
REC004669,TXN004669,unreconciled,
REC004670,TXN004670,reconciled,2026-04-21
REC004671,TXN004671,reconciled,2026-01-05
REC004672,TXN004672,reconciled,2025-09-12
REC004673,TXN004673,reconciled,2026-03-28
REC004674,TXN004674,reconciled,2025-12-27
REC004675,TXN004675,reconciled,2026-07-09
REC004676,TXN004676,pending,
REC004677,TXN004677,reconciled,2026-08-05
REC004678,TXN004678,unreconciled,
REC004679,TXN004679,unreconciled,
REC004680,TXN004680,reconciled,2026-01-12
REC004681,TXN004681,reconciled,2026-04-24
REC004682,TXN004682,reconciled,2025-08-23
REC004683,TXN004683,reconciled,2026-06-03
REC004684,TXN004684,reconciled,2026-07-23
REC004685,TXN004685,reconciled,2025-11-14
REC004686,TXN004686,reconciled,2026-08-24
REC004687,TXN004687,reconciled,2026-04-01
REC004688,TXN004688,reconciled,2026-01-09
REC004689,TXN004689,reconciled,2026-03-23
REC004690,TXN004690,pending,
REC004691,TXN004691,reconciled,2026-03-26
REC004692,TXN004692,unreconciled,
REC004693,TXN004693,reconciled,2025-12-28
REC004694,TXN004694,reconciled,2026-07-21
REC004695,TXN004695,reconciled,2025-11-07
REC004696,TXN004696,reconciled,2025-12-28
REC004697,TXN004697,unreconciled,
REC004698,TXN004698,reconciled,2025-12-13
REC004699,TXN004699,unreconciled,
REC004700,TXN004700,pending,
REC004701,TXN004701,pending,
REC004702,TXN004702,reconciled,2026-06-20
REC004703,TXN004703,pending,
REC004704,TXN004704,reconciled,2025-10-11
REC004705,TXN004705,reconciled,2025-09-30
REC004706,TXN004706,unreconciled,
REC004707,TXN004707,unreconciled,
REC004708,TXN004708,reconciled,2025-09-22
REC004709,TXN004709,reconciled,2026-04-06
REC004710,TXN004710,unreconciled,
REC004711,TXN004711,reconciled,2026-05-02
REC004712,TXN004712,reconciled,2026-02-06
REC004713,TXN004713,reconciled,2025-12-30
REC004714,TXN004714,reconciled,2026-06-05
REC004715,TXN004715,pending,
REC004716,TXN004716,pending,
REC004717,TXN004717,unreconciled,
REC004718,TXN004718,pending,
REC004719,TXN004719,reconciled,2026-03-11
REC004720,TXN004720,pending,
REC004721,TXN004721,reconciled,2026-02-07
REC004722,TXN004722,reconciled,2025-09-05
REC004723,TXN004723,reconciled,2025-11-17
REC004724,TXN004724,reconciled,2025-12-02
REC004725,TXN004725,pending,
REC004726,TXN004726,pending,
REC004727,TXN004727,reconciled,2026-06-12
REC004728,TXN004728,pending,
REC004729,TXN004729,reconciled,2026-05-15
REC004730,TXN004730,reconciled,2026-09-05
REC004731,TXN004731,reconciled,2025-08-30
REC004732,TXN004732,reconciled,2026-06-12
REC004733,TXN004733,reconciled,2026-07-09
REC004734,TXN004734,reconciled,2026-02-24
REC004735,TXN004735,unreconciled,
REC004736,TXN004736,pending,
REC004737,TXN004737,reconciled,2025-10-18
REC004738,TXN004738,reconciled,2026-07-11
REC004739,TXN004739,reconciled,2026-07-23
REC004740,TXN004740,reconciled,2026-03-08
REC004741,TXN004741,pending,
REC004742,TXN004742,reconciled,2025-11-24
REC004743,TXN004743,reconciled,2025-10-28
REC004744,TXN004744,reconciled,2025-10-13
REC004745,TXN004745,reconciled,2026-02-17
REC004746,TXN004746,reconciled,2025-12-06
REC004747,TXN004747,reconciled,2026-02-18
REC004748,TXN004748,reconciled,2026-04-27
REC004749,TXN004749,reconciled,2025-08-08
REC004750,TXN004750,reconciled,2026-07-21
REC004751,TXN004751,reconciled,2025-08-22
REC004752,TXN004752,reconciled,2025-10-18
REC004753,TXN004753,pending,
REC004754,TXN004754,reconciled,2025-10-21
REC004755,TXN004755,reconciled,2026-04-19
REC004756,TXN004756,reconciled,2026-03-02
REC004757,TXN004757,reconciled,2025-09-14
REC004758,TXN004758,reconciled,2026-04-13
REC004759,TXN004759,unreconciled,
REC004760,TXN004760,reconciled,2025-12-27
REC004761,TXN004761,reconciled,2026-02-02
REC004762,TXN004762,reconciled,2025-09-06
REC004763,TXN004763,reconciled,2026-08-09
REC004764,TXN004764,reconciled,2025-11-03
REC004765,TXN004765,unreconciled,
REC004766,TXN004766,pending,
REC004767,TXN004767,reconciled,2026-07-01
REC004768,TXN004768,reconciled,2026-01-30
REC004769,TXN004769,reconciled,2026-04-19
REC004770,TXN004770,reconciled,2026-09-16
REC004771,TXN004771,reconciled,2026-08-07
REC004772,TXN004772,reconciled,2026-04-01
REC004773,TXN004773,reconciled,2025-11-16
REC004774,TXN004774,reconciled,2025-11-06
REC004775,TXN004775,reconciled,2026-05-18
REC004776,TXN004776,unreconciled,
REC004777,TXN004777,reconciled,2025-08-23
REC004778,TXN004778,reconciled,2025-10-02
REC004779,TXN004779,unreconciled,
REC004780,TXN004780,unreconciled,
REC004781,TXN004781,reconciled,2026-07-26
REC004782,TXN004782,reconciled,2025-08-19
REC004783,TXN004783,reconciled,2026-06-15
REC004784,TXN004784,reconciled,2026-08-10
REC004785,TXN004785,reconciled,2026-08-01
REC004786,TXN004786,reconciled,2025-12-07
REC004787,TXN004787,reconciled,2026-03-15
REC004788,TXN004788,pending,
REC004789,TXN004789,reconciled,2026-04-28
REC004790,TXN004790,unreconciled,
REC004791,TXN004791,reconciled,2025-10-29
REC004792,TXN004792,reconciled,2025-12-17
REC004793,TXN004793,unreconciled,
REC004794,TXN004794,reconciled,2025-11-25
REC004795,TXN004795,pending,
REC004796,TXN004796,unreconciled,
REC004797,TXN004797,reconciled,2026-07-25
REC004798,TXN004798,reconciled,2026-07-27
REC004799,TXN004799,reconciled,2026-08-22
REC004800,TXN004800,reconciled,2026-08-07
REC004801,TXN004801,reconciled,2025-09-24
REC004802,TXN004802,unreconciled,
REC004803,TXN004803,reconciled,2025-12-24
REC004804,TXN004804,pending,
REC004805,TXN004805,reconciled,2026-01-18
REC004806,TXN004806,unreconciled,
REC004807,TXN004807,reconciled,2026-03-25
REC004808,TXN004808,reconciled,2025-08-17
REC004809,TXN004809,reconciled,2026-02-09
REC004810,TXN004810,pending,
REC004811,TXN004811,reconciled,2026-05-29
REC004812,TXN004812,unreconciled,
REC004813,TXN004813,reconciled,2026-08-11
REC004814,TXN004814,unreconciled,
REC004815,TXN004815,pending,
REC004816,TXN004816,reconciled,2026-02-25
REC004817,TXN004817,pending,
REC004818,TXN004818,unreconciled,
REC004819,TXN004819,reconciled,2026-04-17
REC004820,TXN004820,reconciled,2026-06-10
REC004821,TXN004821,pending,
REC004822,TXN004822,unreconciled,
REC004823,TXN004823,pending,
REC004824,TXN004824,reconciled,2026-09-04
REC004825,TXN004825,pending,
REC004826,TXN004826,unreconciled,
REC004827,TXN004827,unreconciled,
REC004828,TXN004828,reconciled,2025-10-30
REC004829,TXN004829,reconciled,2026-06-29
REC004830,TXN004830,reconciled,2026-03-04
REC004831,TXN004831,pending,
REC004832,TXN004832,reconciled,2026-02-13
REC004833,TXN004833,reconciled,2026-08-08
REC004834,TXN004834,unreconciled,
REC004835,TXN004835,reconciled,2025-12-12
REC004836,TXN004836,reconciled,2025-09-26
REC004837,TXN004837,reconciled,2026-06-08
REC004838,TXN004838,reconciled,2026-01-20
REC004839,TXN004839,reconciled,2026-03-24
REC004840,TXN004840,unreconciled,
REC004841,TXN004841,unreconciled,
REC004842,TXN004842,reconciled,2026-06-29
REC004843,TXN004843,reconciled,2025-08-12
REC004844,TXN004844,reconciled,2025-11-09
REC004845,TXN004845,reconciled,2025-11-21
REC004846,TXN004846,reconciled,2026-07-08
REC004847,TXN004847,reconciled,2026-01-29
REC004848,TXN004848,unreconciled,
REC004849,TXN004849,reconciled,2026-06-15
REC004850,TXN004850,reconciled,2026-05-29
REC004851,TXN004851,reconciled,2026-04-03
REC004852,TXN004852,reconciled,2025-10-25
REC004853,TXN004853,unreconciled,
REC004854,TXN004854,reconciled,2026-06-01
REC004855,TXN004855,reconciled,2026-08-26
REC004856,TXN004856,reconciled,2026-04-26
REC004857,TXN004857,reconciled,2026-07-18
REC004858,TXN004858,reconciled,2026-05-31
REC004859,TXN004859,reconciled,2025-10-30
REC004860,TXN004860,unreconciled,
REC004861,TXN004861,reconciled,2025-12-19
REC004862,TXN004862,reconciled,2026-07-31
REC004863,TXN004863,unreconciled,
REC004864,TXN004864,reconciled,2026-05-14
REC004865,TXN004865,unreconciled,
REC004866,TXN004866,reconciled,2025-11-08
REC004867,TXN004867,unreconciled,
REC004868,TXN004868,reconciled,2026-07-08
REC004869,TXN004869,reconciled,2026-08-28
REC004870,TXN004870,reconciled,2026-05-12
REC004871,TXN004871,reconciled,2026-07-09
REC004872,TXN004872,unreconciled,
REC004873,TXN004873,pending,
REC004874,TXN004874,reconciled,2026-09-19
REC004875,TXN004875,unreconciled,
REC004876,TXN004876,reconciled,2026-07-23
REC004877,TXN004877,reconciled,2026-05-10
REC004878,TXN004878,reconciled,2026-08-20
REC004879,TXN004879,unreconciled,
REC004880,TXN004880,reconciled,2026-03-25
REC004881,TXN004881,reconciled,2025-10-17
REC004882,TXN004882,reconciled,2026-07-05
REC004883,TXN004883,reconciled,2026-08-11
REC004884,TXN004884,pending,
REC004885,TXN004885,unreconciled,
REC004886,TXN004886,unreconciled,
REC004887,TXN004887,reconciled,2026-01-03
REC004888,TXN004888,reconciled,2025-12-29
REC004889,TXN004889,reconciled,2026-06-16
REC004890,TXN004890,reconciled,2026-05-11
REC004891,TXN004891,reconciled,2025-08-31
REC004892,TXN004892,pending,
REC004893,TXN004893,reconciled,2025-11-26
REC004894,TXN004894,unreconciled,
REC004895,TXN004895,reconciled,2025-11-22
REC004896,TXN004896,unreconciled,
REC004897,TXN004897,reconciled,2025-10-19
REC004898,TXN004898,unreconciled,
REC004899,TXN004899,reconciled,2025-11-05
REC004900,TXN004900,reconciled,2025-11-17
REC004901,TXN004901,reconciled,2026-03-20
REC004902,TXN004902,pending,
REC004903,TXN004903,unreconciled,
REC004904,TXN004904,reconciled,2026-05-21
REC004905,TXN004905,reconciled,2025-09-18
REC004906,TXN004906,reconciled,2025-10-18
REC004907,TXN004907,unreconciled,
REC004908,TXN004908,reconciled,2026-01-23
REC004909,TXN004909,pending,
REC004910,TXN004910,reconciled,2026-01-05
REC004911,TXN004911,unreconciled,
REC004912,TXN004912,reconciled,2026-02-25
REC004913,TXN004913,pending,
REC004914,TXN004914,unreconciled,
REC004915,TXN004915,reconciled,2025-10-01
REC004916,TXN004916,reconciled,2026-04-25
REC004917,TXN004917,reconciled,2026-05-27
REC004918,TXN004918,reconciled,2025-10-06
REC004919,TXN004919,unreconciled,
REC004920,TXN004920,reconciled,2026-03-14
REC004921,TXN004921,reconciled,2026-03-25
REC004922,TXN004922,unreconciled,
REC004923,TXN004923,pending,
REC004924,TXN004924,unreconciled,
REC004925,TXN004925,reconciled,2026-04-23
REC004926,TXN004926,reconciled,2026-01-29
REC004927,TXN004927,unreconciled,
REC004928,TXN004928,unreconciled,
REC004929,TXN004929,reconciled,2026-01-09
REC004930,TXN004930,unreconciled,
REC004931,TXN004931,reconciled,2026-03-02
REC004932,TXN004932,reconciled,2026-01-01
REC004933,TXN004933,unreconciled,
REC004934,TXN004934,reconciled,2026-08-09
REC004935,TXN004935,pending,
REC004936,TXN004936,pending,
REC004937,TXN004937,reconciled,2026-08-12
REC004938,TXN004938,reconciled,2026-04-27
REC004939,TXN004939,unreconciled,
REC004940,TXN004940,reconciled,2026-02-19
REC004941,TXN004941,reconciled,2026-03-10
REC004942,TXN004942,pending,
REC004943,TXN004943,reconciled,2026-09-14
REC004944,TXN004944,pending,
REC004945,TXN004945,pending,
REC004946,TXN004946,reconciled,2025-12-01
REC004947,TXN004947,pending,
REC004948,TXN004948,reconciled,2026-08-01
REC004949,TXN004949,unreconciled,
REC004950,TXN004950,reconciled,2025-10-19
REC004951,TXN004951,pending,
REC004952,TXN004952,reconciled,2025-09-01
REC004953,TXN004953,reconciled,2026-05-24
REC004954,TXN004954,unreconciled,
REC004955,TXN004955,reconciled,2026-07-08
REC004956,TXN004956,reconciled,2025-09-19
REC004957,TXN004957,reconciled,2025-08-28
REC004958,TXN004958,reconciled,2026-03-03
REC004959,TXN004959,reconciled,2026-03-27
REC004960,TXN004960,reconciled,2025-12-16
REC004961,TXN004961,reconciled,2025-10-17
REC004962,TXN004962,unreconciled,
REC004963,TXN004963,reconciled,2026-05-13
REC004964,TXN004964,reconciled,2025-11-25
REC004965,TXN004965,unreconciled,
REC004966,TXN004966,reconciled,2026-03-21
REC004967,TXN004967,reconciled,2025-12-12
REC004968,TXN004968,reconciled,2026-01-14
REC004969,TXN004969,reconciled,2026-03-24
REC004970,TXN004970,unreconciled,
REC004971,TXN004971,reconciled,2026-03-28
REC004972,TXN004972,unreconciled,
REC004973,TXN004973,reconciled,2026-01-31
REC004974,TXN004974,reconciled,2025-12-07
REC004975,TXN004975,pending,
REC004976,TXN004976,reconciled,2026-02-14
REC004977,TXN004977,reconciled,2026-03-26
REC004978,TXN004978,reconciled,2025-11-02
REC004979,TXN004979,reconciled,2026-04-01
REC004980,TXN004980,reconciled,2025-10-21
REC004981,TXN004981,reconciled,2025-10-29
REC004982,TXN004982,reconciled,2026-07-25
REC004983,TXN004983,reconciled,2026-03-14
REC004984,TXN004984,reconciled,2026-03-19
REC004985,TXN004985,reconciled,2026-05-28
REC004986,TXN004986,reconciled,2025-08-11
REC004987,TXN004987,reconciled,2026-01-02
REC004988,TXN004988,unreconciled,
REC004989,TXN004989,reconciled,2026-03-17
REC004990,TXN004990,reconciled,2026-02-25
REC004991,TXN004991,reconciled,2025-09-26
REC004992,TXN004992,reconciled,2026-01-15
REC004993,TXN004993,reconciled,2026-04-23
REC004994,TXN004994,reconciled,2025-12-08
REC004995,TXN004995,pending,
REC004996,TXN004996,reconciled,2026-06-13
REC004997,TXN004997,reconciled,2026-06-23
REC004998,TXN004998,reconciled,2026-04-05
REC004999,TXN004999,reconciled,2025-11-25
REC005000,TXN005000,reconciled,2026-08-29
REC005001,TXN005001,pending,
REC005002,TXN005002,reconciled,2025-11-06
REC005003,TXN005003,reconciled,2025-11-18
REC005004,TXN005004,reconciled,2026-05-07
REC005005,TXN005005,reconciled,2026-06-17
REC005006,TXN005006,reconciled,2025-09-09
REC005007,TXN005007,reconciled,2025-12-13
REC005008,TXN005008,reconciled,2026-01-20
REC005009,TXN005009,reconciled,2026-02-16
REC005010,TXN005010,reconciled,2026-04-25
REC005011,TXN005011,reconciled,2026-07-18
REC005012,TXN005012,unreconciled,
REC005013,TXN005013,reconciled,2026-08-13
REC005014,TXN005014,reconciled,2025-12-09
REC005015,TXN005015,reconciled,2026-05-07
REC005016,TXN005016,unreconciled,
REC005017,TXN005017,reconciled,2026-09-12
REC005018,TXN005018,pending,
REC005019,TXN005019,pending,
REC005020,TXN005020,unreconciled,
REC005021,TXN005021,reconciled,2026-05-07
